route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
157,Streeterville/Taylor,09/01/2016,"6,802.1",0,0,"142,845"
70,Division,08/01/2016,"7,858.9","5,495.1","4,469.9","220,614"
34,South Michigan,10/01/2016,"5,361.4","3,489.4","2,713.8","143,606"
X49,Western Express,09/01/2016,"7,242.3",0,115.8,"152,204"
49,Western,10/01/2016,"17,252","15,047.1","11,171","493,383"
172,U. of Chicago/Kenwood,08/01/2016,534.5,0,0,"12,295"
66,Chicago,08/01/2016,"21,911.7","14,226.4","11,128.7","605,390"
108,Halsted/95th,08/01/2016,997,0,0,"22,932"
136,Sheridan/LaSalle Express,09/01/2016,"1,812.9",0,0,"38,072"
52,Kedzie/California,10/01/2016,"12,439.5","7,394.3","5,238.5","324,393"
47,47th,09/01/2016,"10,861.4","7,812.9","5,570.7","287,194"
6,Jackson Park Express,10/01/2016,"9,508.7","9,156.3","6,764.8","279,289"
66,Chicago,09/01/2016,"23,010.1","14,425.3","11,018","596,003"
51,51st,10/01/2016,"1,565.6","1,038.9",777.5,"41,959"
91,Austin,08/01/2016,"5,896.4","3,753.8","2,624.2","161,129"
135,Clarendon/LaSalle Express,08/01/2016,"3,094.4",0,0,"71,171"
63,63rd,10/01/2016,"17,312.1","11,493.5","9,040.7","466,226"
60,Blue Island/26th,10/01/2016,"11,580.2","5,846.8","4,399.6","294,417"
108,Halsted/95th,10/01/2016,"1,430",0,0,"30,030"
156,LaSalle,09/01/2016,"5,529",0,0,"116,109"
125,Water Tower Express,10/01/2016,"1,327.8",0,0,"27,883"
152,Addison,09/01/2016,"10,692","4,826.6","3,719.5","262,436"
50,Damen,10/01/2016,"10,240.8","5,294.4","3,790.7","260,483"
88,Higgins,08/01/2016,"1,247.8",601.1,507.5,"33,134"
51,51st,08/01/2016,"1,330",922.4,696,"37,064"
2,Hyde Park Express,10/01/2016,"3,295.7",0,0,"69,210"
206,Evanston Circulator,10/01/2016,797.2,0,0,"16,742"
77,Belmont,08/01/2016,"20,015.9","13,729.1","10,723.2","558,174"
39,Pershing,08/01/2016,"1,812.6",0,0,"41,690"
201,Central/Ridge,08/01/2016,"1,717.5","1,095.6",0,"43,885"
77,Belmont,10/01/2016,"22,128.1","14,423.3","10,648.8","590,051"
9,Ashland,10/01/2016,"19,200.9","18,843.2","14,034.1","567,606"
121,Union/Streeterville Express,10/01/2016,"1,053.6",0,0,"22,126"
157,Streeterville/Taylor,08/01/2016,"5,052.1",0,0,"116,198"
29,State,10/01/2016,"12,109","9,161.2","6,526.8","332,730"
68,Northwest Highway,09/01/2016,"1,617.1",544.9,398.5,"38,130"
88,Higgins,09/01/2016,"1,474.4",695.8,513,"36,311"
91,Austin,10/01/2016,"6,959","3,805.1","2,663","178,479"
59,59th/61st,09/01/2016,"3,667","1,954.8",0,"84,827"
78,Montrose,08/01/2016,"7,557.9","5,119.1","4,238.9","211,264"
95,95th,09/01/2016,"6,042.4","4,022.7","3,261.6","143,181"
53,Pulaski,10/01/2016,"20,168.4","13,264.9","9,335.3","536,537"
82,Kimball-Homan,08/01/2016,"16,001.1","10,821.8","8,521.3","445,398"
36,Broadway,10/01/2016,"11,942.4","12,844.1","9,597.6","362,999"
126,Jackson,09/01/2016,"5,960.1","3,033.2","2,220.8","148,398"
24,Wentworth,09/01/2016,"3,094.1",0,0,"64,977"
95W,West 95th,09/01/2016,"1,559.6","1,959.5",0,"6,638"
20,Madison,09/01/2016,"18,161.1","10,163","8,005.2","462,062"
4,Cottage Grove,08/01/2016,"18,676.4","13,201.4","10,547.1","524,552"
8A,South Halsted,10/01/2016,"3,236.7","2,326","1,528.2","87,242"
121,Union/Streeterville Express,08/01/2016,"1,076.7",0,0,"24,764"
74,Fullerton,10/01/2016,"12,485","8,699","6,270.1","337,030"
65,Grand,08/01/2016,"8,640.2","5,500","4,150.2","237,325"
130,Museum Campus,09/01/2016,673.2,796.8,844.9,"3,833"
128,Soldier Field Express,10/01/2016,766.7,0,638.4,"2,044"
J14,Jeffery Jump,10/01/2016,"11,325.6","5,643.4","3,545.1","283,781"
39,Pershing,09/01/2016,"2,197",0,0,"46,138"
52,Kedzie/California,09/01/2016,"13,131.4","8,186.5","6,124.7","339,128"
130,Museum Campus,08/01/2016,729.4,959.2,625.7,"23,116"
87,87th,09/01/2016,"13,282.3","9,027.5","6,824.2","349,160"
X98,Avon Express,09/01/2016,14.9,0,0,269
92,Foster,10/01/2016,"6,811.8","3,848.5","2,878.4","176,682"
62,Archer,08/01/2016,"9,831.4","6,704.5","5,690","275,700"
59,59th/61st,10/01/2016,"3,698.9","1,973.6",0,"87,544"
44,Wallace-Racine,10/01/2016,"3,810.5","1,622.2","1,118.6","93,726"
48,South Damen,08/01/2016,623.5,0,0,"14,340"
169,69th-UPS Express,10/01/2016,203.4,28.5,0,"4,413"
12,Roosevelt,08/01/2016,"12,919.3","8,567.1","7,243.4","360,387"
85A,North Central,09/01/2016,685.1,294.3,0,"15,565"
111,111th/King Drive,08/01/2016,"2,995.3","2,138.7","1,618.6","83,921"
95W,West 95th,08/01/2016,"1,997.4","1,708.5","1,554.6","58,993"
992,ROAD CALL,10/01/2016,0,0,1,1
34,South Michigan,08/01/2016,"4,458.1","3,490.9","2,705.6","127,321"
35,31st/35th,08/01/2016,"4,999.4","3,428.3","2,634.8","139,238"
119,Michigan/119th,08/01/2016,"4,139.6","3,404.6","2,519.2","118,905"
124,Navy Pier,09/01/2016,"1,133.2","1,643.7","1,113.1","35,938"
22,Clark,09/01/2016,"17,021.8","13,229.7","11,245.9","466,606"
55,Garfield,08/01/2016,"9,941.7","7,533.1","6,067.7","283,061"
151,Sheridan,09/01/2016,"15,683.8","14,299.6","11,984.5","446,480"
26,South Shore Express,09/01/2016,"4,480.2",0,0,"94,085"
78,Montrose,09/01/2016,"8,499.4","5,238.7","3,893.5","218,909"
1001,Shuttle/Special Event Route,10/01/2016,58.3,205.8,147.5,"2,991"
6,Jackson Park Express,08/01/2016,"9,095.3","8,586.9","7,225.5","272,441"
152,Addison,10/01/2016,"10,508.5","5,253.4","3,552.7","264,708"
X49,Western Express,08/01/2016,"5,111",0,0,"117,553"
85,Central,10/01/2016,"9,942.1","6,363.2","4,607.5","263,638"
11,Lincoln,10/01/2016,"2,039.4",924.4,645.6,"50,678"
54,Cicero,09/01/2016,"11,678.3","8,330.7","6,215.5","309,644"
56,Milwaukee,09/01/2016,"8,681.2","5,090.9","4,016","222,749"
106,East 103rd,09/01/2016,"1,833.1",622.7,372.6,"42,850"
43,43rd,09/01/2016,"1,718.2",924.1,576,"42,659"
72,North,09/01/2016,"15,892.6","12,137.8","9,198.2","428,286"
54A,North Cicero/Skokie Blvd.,09/01/2016,811.7,0,0,"17,046"
148,Clarendon/Michigan Express,10/01/2016,"2,489.8",0,0,"52,285"
J14,Jeffery Jump,08/01/2016,"10,458.5","5,464.2","3,935.1","278,143"
92,Foster,08/01/2016,"6,071.2","3,830.8","3,224.2","167,858"
999,Special Dest Signs,10/01/2016,2.1,0,0,2
53A,South Pulaski,08/01/2016,"6,972.8","3,562","2,493.6","184,596"
8A,South Halsted,08/01/2016,"2,648.7","2,017.5","1,599.8","75,388"
88,Higgins,10/01/2016,"1,485.8",653.4,493.9,"36,939"
10,Museum of S & I,08/01/2016,863.2,835.4,718.7,"26,070"
106,East 103rd,10/01/2016,"1,806.3",643.8,364.2,"42,972"
97,Skokie,09/01/2016,"3,414.8","2,275.8","1,699.2","89,310"
72,North,10/01/2016,"15,392.7","12,075.7","8,564.2","426,446"
J14,Jeffery Jump,09/01/2016,"11,857.7","5,807.7","3,997.4","292,229"
53,Pulaski,09/01/2016,"20,167.1","12,587.4","9,583.4","521,776"
151,Sheridan,10/01/2016,"15,617.9","14,588.3","10,599.5","453,916"
56,Milwaukee,10/01/2016,"8,773.7","5,226.8","3,689.2","228,828"
54,Cicero,08/01/2016,"10,323","8,053.9","6,028.1","293,758"
80,Irving Park,10/01/2016,"11,854.2","8,868.5","6,351.5","325,038"
134,Stockton/LaSalle Express,10/01/2016,"2,916.3",0,0,"61,243"
4,Cottage Grove,10/01/2016,"21,320.2","14,073.2","10,444.7","570,313"
146,Inner Drive/Michigan Express,09/01/2016,"13,811.7","11,733.3","9,589.5","384,927"
11,Lincoln,08/01/2016,"1,878.8",902.4,707.5,"49,653"
148,Clarendon/Michigan Express,08/01/2016,"2,242.6",0,0,"51,581"
55N,55th/Narragansett,09/01/2016,663.1,197.5,0,"14,715"
76,Diversey,10/01/2016,"12,164.8","7,257.1","4,671.9","315,105"
47,47th,08/01/2016,"9,505","6,983.1","5,371","268,031"
1,Bronzeville/Union Station,10/01/2016,"1,754.6",43.4,0,"36,889"
15,Jeffery Local,08/01/2016,"6,353.3","4,861.3","3,984.9","181,510"
134,Stockton/LaSalle Express,08/01/2016,"2,877.3",0,0,"66,177"
171,U. of Chicago/Hyde Park,10/01/2016,"1,469.9",349.1,278.5,"34,007"
92,Foster,09/01/2016,"6,542.6","3,827.1","3,059.6","168,000"
201,Central/Ridge,09/01/2016,"2,271.8","1,265",0,"52,768"
71,71st/South Shore,09/01/2016,"9,267.9","6,737.2","5,236.2","247,755"
79,79th,10/01/2016,"26,842.7","19,161.7","14,780.8","733,409"
37,Sedgwick,09/01/2016,"1,502.9",0,0,"31,561"
18,16th/18th,08/01/2016,"3,477.7","2,330.4","2,150.5","97,910"
74,Fullerton,08/01/2016,"11,320.4","8,563.2","6,801.8","321,829"
68,Northwest Highway,08/01/2016,"1,078.7",573.4,385.3,"28,646"
36,Broadway,08/01/2016,"11,948.6","11,563.1","9,888.9","360,625"
111,111th/King Drive,09/01/2016,"3,922.2","2,327.8","1,853.6","100,945"
9,Ashland,09/01/2016,"19,421.9","19,121.5","14,484.7","556,769"
85A,North Central,10/01/2016,651,309.9,0,"15,220"
156,LaSalle,08/01/2016,"6,966.9",0,0,"160,239"
62H,Archer/Harlem,08/01/2016,952.5,454.3,0,"23,725"
90,Harlem,10/01/2016,"4,990.8","3,451.1","2,288.5","133,504"
86,Narragansett/Ridgeland,09/01/2016,"3,224",0,0,"67,704"
37,Sedgwick,08/01/2016,"1,390.1",0,0,"31,972"
54A,North Cicero/Skokie Blvd.,08/01/2016,755.9,0,0,"17,385"
60,Blue Island/26th,09/01/2016,"11,716.8","6,053.9","4,926.1","294,899"
87,87th,10/01/2016,"13,218.9","9,110.4","6,453.8","355,417"
115,Pullman/115th,08/01/2016,"3,241","2,056.7","1,645.5","89,351"
115,Pullman/115th,10/01/2016,"3,455.9","1,783","1,430.1","88,640"
28,Stony Island,10/01/2016,"6,823.4","3,499.4","2,441.5","172,996"
7,Harrison,08/01/2016,"4,379.4",0,0,"100,726"
76,Diversey,08/01/2016,"11,613.2","7,263.4","5,238.3","317,111"
37,Sedgwick,10/01/2016,"1,542.1",0,0,"32,384"
125,Water Tower Express,08/01/2016,"1,260.8",0,0,"28,998"
128,Soldier Field Express,08/01/2016,"1,103",858.5,0,"1,962"
63W,West 63rd,10/01/2016,"1,457.4",596.9,486.1,"36,020"
18,16th/18th,09/01/2016,"4,118.7","2,694.3","2,303","108,784"
112,Vincennes/111th,08/01/2016,"1,832.9","1,093.1",751.8,"49,537"
205,Chicago/Golf,08/01/2016,765,0,0,"17,594"
96,Lunt,10/01/2016,858.8,0,0,"18,034"
48,South Damen,09/01/2016,989.5,0,0,"20,780"
35,31st/35th,09/01/2016,"5,810.8","3,286","2,549.6","147,919"
X49,Western Express,10/01/2016,"7,206.2",0,0,"151,330"
15,Jeffery Local,10/01/2016,"7,799","5,179.2","3,877.2","209,061"
81W,West Lawrence,10/01/2016,"1,817.5","1,027.5",606.6,"46,337"
1,Bronzeville/Union Station,09/01/2016,"1,691.4",0,0,"35,519"
96,Lunt,08/01/2016,793.8,0,0,"18,256"
165,West 65th,09/01/2016,125.1,0,0,"2,628"
54,Cicero,10/01/2016,"11,586.7","8,473.6","6,032.8","315,853"
57,Laramie,08/01/2016,"2,190.5","1,080.6",733.2,"57,636"
49,Western,09/01/2016,"17,598.2","15,561.4","11,662.3","490,120"
94,South California,08/01/2016,"8,481.4","4,945.1","3,828.6","230,167"
172,U. of Chicago/Kenwood,10/01/2016,"2,669.3",480.7,435.7,"60,637"
26,South Shore Express,10/01/2016,"4,298",0,0,"90,258"
79,79th,08/01/2016,"23,499.9","18,278","14,434.3","671,346"
54B,South Cicero,10/01/2016,"3,484.2","3,048.2","1,922.1","98,020"
67,67th-69th-71st,08/01/2016,"10,231.4","8,244.9","6,333.8","293,637"
111A,Pullman Shuttle,09/01/2016,204.8,216,153.4,"5,931"
79,79th,09/01/2016,"27,282","19,054","15,102.9","724,652"
57,Laramie,10/01/2016,"2,827.6","1,192.9",742.6,"69,057"
10,Museum of S & I,09/01/2016,711.1,559.6,432.5,"2,847"
48,South Damen,10/01/2016,"1,032",0,0,"21,671"
2,Hyde Park Express,09/01/2016,"3,231.3",0,0,"67,858"
132,Goose Island Express,08/01/2016,229.2,0,0,"5,272"
73,Armitage,10/01/2016,"6,224","3,017.6","2,095.7","156,272"
24,Wentworth,10/01/2016,"2,993.6",0,0,"62,867"
71,71st/South Shore,08/01/2016,"7,497.8","6,084.8","5,069","217,064"
157,Streeterville/Taylor,10/01/2016,"6,768",0,0.2,"142,128"
55A,55th/Austin,10/01/2016,362.2,0,0,"7,605"
136,Sheridan/LaSalle Express,10/01/2016,"1,896.4",0,0,"39,824"
12,Roosevelt,09/01/2016,"14,975.6","9,606.6","7,369.7","389,763"
206,Evanston Circulator,09/01/2016,901.8,0,0,"18,937"
192,U. of Chicago Hospitals Express,09/01/2016,851.2,0,0,"17,874"
39,Pershing,10/01/2016,"2,238.2",0,0,"47,003"
94,South California,09/01/2016,"9,919.8","5,310","3,901.4","249,062"
X98,Avon Express,10/01/2016,16.4,0,0,311
120,Ogilvie/Streeterville Express,10/01/2016,867.6,0,0,"18,220"
192,U. of Chicago Hospitals Express,10/01/2016,881.5,0,0,"18,511"
119,Michigan/119th,10/01/2016,"4,707.1","3,528.1","2,550.3","129,241"
147,Outer Drive Express,09/01/2016,"12,525","10,014.7","7,685.2","341,510"
49B,North Western,10/01/2016,"5,808.9","3,454.1","3,095.6","154,735"
171,U. of Chicago/Hyde Park,08/01/2016,290.1,0,0,"6,671"
53A,South Pulaski,09/01/2016,"9,594.6","3,979.3","2,679.6","230,802"
201,Central/Ridge,10/01/2016,"2,554.6","1,267.1",0,"59,982"
3,King Drive,08/01/2016,"16,580.9","12,063.6","8,952.5","465,425"
X9,Ashland Express,09/01/2016,"9,052.6",0,0,"190,104"
75,74th-75th,09/01/2016,"7,391.8","5,130.9","3,959.7","195,550"
68,Northwest Highway,10/01/2016,"1,578",493,379.5,"37,501"
134,Stockton/LaSalle Express,09/01/2016,"2,863.2",0,0,"60,128"
171,U. of Chicago/Hyde Park,09/01/2016,866.2,217.2,160,"19,642"
95E,93rd-95th,09/01/2016,"2,338.9","2,579.1",0,"9,596"
9,Ashland,08/01/2016,"17,374.8","17,724.7","14,367.9","527,990"
52A,South Kedzie,09/01/2016,"4,832.8","2,308.8","1,473.9","118,092"
126,Jackson,08/01/2016,"4,546.6","2,662.5","2,066.9","123,490"
108,Halsted/95th,09/01/2016,"1,443.5",0,0,"30,314"
147,Outer Drive Express,08/01/2016,"12,405","9,781.6","7,765.3","355,502"
19,United Center Express,08/01/2016,128.6,0,554.8,941
8,Halsted,10/01/2016,"22,589.7","12,382.7","8,772.7","580,161"
73,Armitage,09/01/2016,"6,007.6","2,724.1","2,142.6","147,769"
19,United Center Express,09/01/2016,112.5,0,0,338
55A,55th/Austin,11/01/2016,345.8,0,0,"7,261"
8A,South Halsted,11/01/2016,"3,018.1","2,253.5","1,387.1","79,330"
34,South Michigan,11/01/2016,"5,101.1","3,291.8","2,548.7","133,033"
106,East 103rd,11/01/2016,"1,601.8",524.3,327.7,"37,374"
111,111th/King Drive,11/01/2016,"3,674","2,279.4","1,664.1","94,591"
54,Cicero,11/01/2016,"11,100.5","7,866.7","5,546.1","292,307"
52,Kedzie/California,11/01/2016,"11,663.7","7,074.8","4,841.4","297,445"
115,Pullman/115th,11/01/2016,"3,226.1","1,726.8","1,348","81,395"
146,Inner Drive/Michigan Express,11/01/2016,"12,436.4","10,484.5","7,766.3","341,935"
49,Western,11/01/2016,"16,490.5","13,870.6","10,015.7","451,862"
6,Jackson Park Express,11/01/2016,"8,984.8","8,711.9","6,184.9","254,453"
130,Museum Campus,11/01/2016,0,419.2,0,419
78,Montrose,11/01/2016,"7,889.5","4,529.7","3,202","199,808"
7,Harrison,11/01/2016,"5,081.2",0,0,"106,705"
87,87th,11/01/2016,"12,645.7","8,412.1","6,142.6","329,922"
171,U. of Chicago/Hyde Park,11/01/2016,"1,319.5",295.5,247.4,"30,129"
3,King Drive,11/01/2016,"17,669.1","11,481.3","8,154.1","457,748"
169,69th-UPS Express,11/01/2016,212.2,38.8,21.7,"4,634"
92,Foster,11/01/2016,"6,621.6","3,574.8","2,798.9","167,346"
128,Soldier Field Express,11/01/2016,0,0,474.4,474
151,Sheridan,11/01/2016,"14,712.2","12,793.4","9,548.4","407,871"
54B,South Cicero,11/01/2016,"3,381.9","2,704.6","1,726.8","90,473"
1,Bronzeville/Union Station,11/01/2016,"1,590.2",0,0,"33,395"
88,Higgins,11/01/2016,"1,428.4",679.1,437.5,"34,901"
49B,North Western,11/01/2016,"5,494.1","3,584.5","2,701.1","143,219"
77,Belmont,11/01/2016,"21,047.6","12,411.2","9,241.8","537,855"
8,Halsted,11/01/2016,"21,373","11,549.7","7,633.8","533,201"
50,Damen,11/01/2016,"9,622.4","4,811.9","3,076.5","236,701"
125,Water Tower Express,11/01/2016,"1,225.7",0,0,"25,740"
96,Lunt,11/01/2016,894.6,0,0,"18,786"
43,43rd,11/01/2016,"1,563.9",763,492.8,"38,358"
97,Skokie,11/01/2016,"3,144.8","2,161.4","1,438.3","81,877"
51,51st,11/01/2016,"1,472.8",905,667.1,"37,884"
70,Division,11/01/2016,"8,927.6","5,146.2","3,740.3","226,766"
143,Stockton/Michigan Express,11/01/2016,"1,745.7",0,0,"36,660"
J14,Jeffery Jump,11/01/2016,"10,949","5,639.5","3,486.7","269,921"
4,Cottage Grove,11/01/2016,"20,338.3","13,137.8","9,478","527,045"
54A,North Cicero/Skokie Blvd.,11/01/2016,788.2,0,0,"16,552"
59,59th/61st,11/01/2016,"3,510.9","1,937.3",0,"81,478"
68,Northwest Highway,11/01/2016,"1,456.3",464.6,319.5,"34,037"
84,Peterson,11/01/2016,"3,782","1,961.3","1,228.8","93,412"
24,Wentworth,11/01/2016,"2,783.7",0,0,"58,458"
44,Wallace-Racine,11/01/2016,"3,645.8","1,592.8","1,087.7","88,372"
30,South Chicago,11/01/2016,"3,293.4","2,025.4",820.3,"81,364"
172,U. of Chicago/Kenwood,11/01/2016,"2,296",521.1,445.1,"52,527"
22,Clark,11/01/2016,"15,847.1","12,539.7","9,297.8","429,438"
124,Navy Pier,11/01/2016,912.6,"1,119.6",618.3,"26,734"
75,74th-75th,11/01/2016,"7,071.4","4,934.4","3,625.2","186,364"
31,31st,11/01/2016,651.3,0,0,"13,678"
86,Narragansett/Ridgeland,11/01/2016,"2,851.8",0,0,"59,889"
85A,North Central,11/01/2016,627.4,282.6,0,"14,306"
29,State,11/01/2016,"11,100.9","8,173.5","5,701.8","294,323"
165,West 65th,11/01/2016,106.2,0,0,"2,231"
53A,South Pulaski,11/01/2016,"8,482.2","3,498.1","2,065.7","202,447"
53,Pulaski,11/01/2016,"19,012.3","11,851.8","8,694.6","490,139"
192,U. of Chicago Hospitals Express,11/01/2016,824.5,0,0,"17,314"
206,Evanston Circulator,11/01/2016,815.7,0,0,"17,130"
81,Lawrence,11/01/2016,"12,523.4","8,674.6","6,808","331,729"
80,Irving Park,11/01/2016,"11,246.2","7,630.6","5,384.8","293,616"
12,Roosevelt,11/01/2016,"14,158.5","8,498.3","6,370.2","363,174"
1001,Shuttle/Special Event Route,11/01/2016,117.1,37.7,216.5,"3,142"
21,Cermak,11/01/2016,"9,384.2","7,253.2","4,795","250,055"
119,Michigan/119th,11/01/2016,"4,480.6","3,346","2,515.4","120,054"
135,Clarendon/LaSalle Express,11/01/2016,"3,000.3",0,0,"63,006"
156,LaSalle,11/01/2016,"6,527.3",0,0,"137,074"
62,Archer,11/01/2016,"10,636.8","6,485.9","4,724.5","272,939"
36,Broadway,11/01/2016,"11,575.2","11,424.2","8,438.3","330,968"
18,16th/18th,11/01/2016,"3,970.3","2,532.8","1,910.9","103,062"
65,Grand,11/01/2016,"8,422.5","5,004.9","3,010.2","211,944"
95,95th,11/01/2016,"5,784.7","4,017.9","3,033.2","152,717"
85,Central,11/01/2016,"9,521.5","5,835.6","4,326.7","244,927"
111A,Pullman Shuttle,11/01/2016,211.5,186.4,137.2,"5,872"
26,South Shore Express,11/01/2016,"4,150.4",0,0,"87,158"
121,Union/Streeterville Express,11/01/2016,"1,026.9",0,0,"21,564"
81W,West Lawrence,11/01/2016,"1,683",871.8,522.8,"41,445"
9,Ashland,11/01/2016,"18,206.1","17,229.7","12,426.2","513,379"
91,Austin,11/01/2016,"6,608","3,526.5","2,491.7","165,332"
136,Sheridan/LaSalle Express,11/01/2016,"1,744.2",0,0,"36,629"
72,North,11/01/2016,"14,685.9","11,063.3","7,520.2","390,258"
157,Streeterville/Taylor,11/01/2016,"6,255.9",0,0,"131,375"
108,Halsted/95th,11/01/2016,"1,311.7",0,0,"27,545"
205,Chicago/Golf,11/01/2016,904.5,0,0,"18,994"
5,South Shore Night Bus,11/01/2016,400.1,362.5,386.5,"11,785"
112,Vincennes/111th,11/01/2016,"2,288.7","1,112.9",703.2,"56,030"
71,71st/South Shore,11/01/2016,"9,110.6","6,567","4,922.3","242,202"
126,Jackson,11/01/2016,"5,377.5","2,728.8","1,931.9","133,503"
66,Chicago,11/01/2016,"21,589","13,086","9,213.8","551,782"
55N,55th/Narragansett,11/01/2016,619.9,181.3,0,"13,743"
76,Diversey,11/01/2016,"11,793","6,648.2","4,291.8","295,705"
93,California/Dodge,11/01/2016,"3,531.5","1,497.2",0,"80,151"
63W,West 63rd,11/01/2016,"1,431.9",582,474.7,"34,771"
74,Fullerton,11/01/2016,"11,660.1","7,984.6","5,601.2","304,806"
120,Ogilvie/Streeterville Express,11/01/2016,814.2,0,0,"17,098"
X98,Avon Express,11/01/2016,18.2,0,0,346
28,Stony Island,11/01/2016,"6,472.4","3,246.4","2,284.2","160,327"
19,United Center Express,11/01/2016,270,214.5,150.2,"2,405"
63,63rd,11/01/2016,"16,602.7","10,771.9","8,395.3","433,721"
67,67th-69th-71st,11/01/2016,"11,459.5","7,796.6","5,835.5","301,013"
39,Pershing,11/01/2016,"2,050.6",0,0,"43,062"
147,Outer Drive Express,11/01/2016,"11,795.3","8,839.7","6,821.4","317,167"
20,Madison,11/01/2016,"16,891.3","9,620.6","7,138.2","428,892"
148,Clarendon/Michigan Express,11/01/2016,"2,295.9",0,0,"48,213"
90,Harlem,11/01/2016,"4,914.9","3,113.5","2,055.3","125,944"
37,Sedgwick,11/01/2016,"1,419.4",0,0,"29,808"
62H,Archer/Harlem,11/01/2016,"1,038.8",471.9,0,"23,703"
X49,Western Express,11/01/2016,"6,725.4",0,0,"141,234"
94,South California,11/01/2016,"8,846.7","4,559.5","3,257.8","220,309"
82,Kimball-Homan,11/01/2016,"18,868.6","10,727.7","7,727.1","477,786"
56,Milwaukee,11/01/2016,"8,252.5","4,604.8","3,314.6","208,296"
15,Jeffery Local,11/01/2016,"7,159.8","4,681.1","3,611.4","187,138"
100,Jeffery Manor Express,11/01/2016,675.5,0,0,"14,185"
155,Devon,11/01/2016,"6,953.8","5,532.6","4,264.2","189,481"
73,Armitage,11/01/2016,"5,832.9","2,630.1","1,847.8","142,251"
48,South Damen,11/01/2016,993.4,0,0,"20,862"
55,Garfield,11/01/2016,"10,680.2","7,929","5,671.4","284,358"
201,Central/Ridge,11/01/2016,"2,393.1","1,292.1",0,"55,424"
X9,Ashland Express,11/01/2016,"8,432.5",0,0,"177,083"
2,Hyde Park Express,11/01/2016,"3,092.9",0,0,"64,951"
134,Stockton/LaSalle Express,11/01/2016,"2,734.5",0,0,"57,424"
11,Lincoln,11/01/2016,"1,959.5",879.2,589.5,"47,614"
103,West 103rd,11/01/2016,"2,609.7","1,377.6",986.3,"65,246"
60,Blue Island/26th,11/01/2016,"10,745.9","5,067.4","4,023.1","266,050"
35,31st/35th,11/01/2016,"5,267.1","2,898.1","2,140.6","132,905"
57,Laramie,11/01/2016,"2,654.2","1,097.1",707,"63,662"
79,79th,11/01/2016,"25,788.3","17,992.4","13,728","682,163"
52A,South Kedzie,11/01/2016,"4,386.7","2,107.6","1,329.8","107,201"
132,Goose Island Express,11/01/2016,235.2,0,0,"4,939"
152,Addison,11/01/2016,"9,556.9","4,085","2,631","230,190"
47,47th,11/01/2016,"10,230","7,036.6","4,807.3","267,013"
44,Wallace-Racine,12/01/2016,"3,166.8","1,417.5",947.2,"78,327"
128,Soldier Field Express,12/01/2016,0,663.5,489,"1,642"
165,West 65th,12/01/2016,114.6,0,0,"2,406"
52A,South Kedzie,12/01/2016,"3,812.2","1,849.2","1,152.6","95,065"
85,Central,12/01/2016,"8,740.8","5,760.2","3,848.3","231,599"
143,Stockton/Michigan Express,12/01/2016,"1,602.9",0,0,"33,662"
95,95th,12/01/2016,"5,022.4","3,511.7","2,507.1","135,564"
146,Inner Drive/Michigan Express,12/01/2016,"12,127.1","9,934","7,091.3","339,796"
72,North,12/01/2016,"13,555.8","10,292.5","6,637.5","369,321"
94,South California,12/01/2016,"7,793.8","3,889.8","2,865.3","197,446"
30,South Chicago,12/01/2016,"2,865.6","1,833.8",627.7,"72,485"
73,Armitage,12/01/2016,"5,263.4","2,347.2","1,496.3","129,749"
148,Clarendon/Michigan Express,12/01/2016,"2,110",0,0,"44,309"
115,Pullman/115th,12/01/2016,"2,930.1","1,646.9","1,196.1","75,747"
9,Ashland,12/01/2016,"16,385","15,715.2","10,316.1","474,242"
50,Damen,12/01/2016,"8,646","4,388.2","2,828.1","217,647"
X9,Ashland Express,12/01/2016,"7,364.6",0,0,"154,658"
70,Division,12/01/2016,"8,026.8","4,636.6","3,182.7","207,659"
35,31st/35th,12/01/2016,"4,630.7","2,614","1,803.4","119,332"
85A,North Central,12/01/2016,550.5,288.1,0,"13,000"
155,Devon,12/01/2016,"6,259.1","5,263.4","3,647.2","175,995"
